# cl_TT                  cl_TE                    cl_EE
8.381121910403691118e+02 -6.594406203409780787e+00 1.436059180824926251e+01
8.363155628823207053e+02 -7.290649448305655866e+00 1.445536956252633942e+01
8.345975437104635830e+02 -7.995587178906854220e+00 1.454804015280132035e+01
8.329769301392952912e+02 -8.708848661939214253e+00 1.463866278195706094e+01
8.314307384942887893e+02 -9.430049719287211474e+00 1.472716670371320369e+01
8.299786359872495041e+02 -1.015889007689158952e+01 1.481338381446478891e+01
8.286203308474750884e+02 -1.089516961455970900e+01 1.489734453116563451e+01
8.273441563898941240e+02 -1.163818269275225603e+01 1.497901963084973787e+01
8.261552184989257057e+02 -1.238767488934455230e+01 1.505833700459366575e+01
8.250522082767331540e+02 -1.314305637540557115e+01 1.513536272192654941e+01
8.240459480735427178e+02 -1.390401064006037224e+01 1.521002933050541017e+01
8.231207683850115018e+02 -1.467001357169796094e+01 1.528240546792542176e+01
8.222821567897331079e+02 -1.544062021240307558e+01 1.535248923825649925e+01
8.215346407046738477e+02 -1.621544552412909468e+01 1.542027873019643458e+01
8.208770096749424283e+02 -1.699403647391637406e+01 1.548576123041722319e+01
8.203111687345276550e+02 -1.777591629769300141e+01 1.554889286790561442e+01
8.198245233901868687e+02 -1.856052923760430318e+01 1.560978788960479591e+01
8.194274885285219625e+02 -1.934750690050753619e+01 1.566838081600099564e+01
8.191177809686550972e+02 -2.013622544272689652e+01 1.572465417890258976e+01
8.188931190221746874e+02 -2.092627722564782999e+01 1.577856143559651514e+01
8.187512224992939309e+02 -2.171713246140091869e+01 1.583014272237114284e+01
8.186921449660191001e+02 -2.250831755107229526e+01 1.587932742703394950e+01
8.187195317836594768e+02 -2.329952577470129071e+01 1.592608496174616128e+01
8.188301985514857506e+02 -2.409039364161408514e+01 1.597038999670532178e+01
8.190300088614053493e+02 -2.488063677732488799e+01 1.601214920031177869e+01
8.193169313592256913e+02 -2.567000260365349718e+01 1.605135616969850076e+01
8.196884882483185493e+02 -2.645815972262275650e+01 1.608797516802933814e+01
8.201527963641459564e+02 -2.724474990990013978e+01 1.612197139998389872e+01
8.207098233637021849e+02 -2.802949404255402399e+01 1.615323362007733010e+01
8.213556863619775186e+02 -2.881210707806573268e+01 1.618175785766301189e+01
8.220974331924359149e+02 -2.959223470202345752e+01 1.620758000458508263e+01
8.229306955873022389e+02 -3.036960168942963989e+01 1.623060867341518332e+01
8.238558181606182416e+02 -3.114388450179373180e+01 1.625080088040856197e+01
8.248731469248062922e+02 -3.191475396338881154e+01 1.626818540410144109e+01
8.259864482886478072e+02 -3.268192334725298309e+01 1.628270144251380458e+01
8.271967783676814179e+02 -3.344500233869231920e+01 1.629432352135718531e+01
8.285003609264272200e+02 -3.420372212438590509e+01 1.630306856688584460e+01
8.298937773565033922e+02 -3.495770445001462434e+01 1.630887806990955369e+01
8.313812623421474655e+02 -3.570652739444206958e+01 1.631169104196621333e+01
8.329667164746791741e+02 -3.644988589487642372e+01 1.631152430583918189e+01
8.346427157736803792e+02 -3.718735133810625371e+01 1.630831222579308815e+01
8.364060757271120110e+02 -3.791855496813034421e+01 1.630204310937343593e+01
8.382615095568731931e+02 -3.864313909698393701e+01 1.629268080928465778e+01
8.402126837957255248e+02 -3.936082226650501070e+01 1.628022058033226926e+01
8.422507805947075212e+02 -4.007136358514618024e+01 1.626475685572715690e+01
8.443747217757530734e+02 -4.077422310249369986e+01 1.624628990532094264e+01
8.465878266600171855e+02 -4.146952721848182932e+01 1.622490319512718671e+01
8.488904597113781847e+02 -4.215731208778822037e+01 1.620057122428629626e+01
8.512829866805965366e+02 -4.283676747939771445e+01 1.617335718013926993e+01
8.537606002697289114e+02 -4.350732842113134780e+01 1.614338135036286914e+01
8.563211807636921549e+02 -4.416921961329434509e+01 1.611057919041353870e+01
8.589650978060715261e+02 -4.482237374596535062e+01 1.607497372460760943e+01
8.616927223539963734e+02 -4.546648642266189455e+01 1.603660381274821844e+01
8.644987842611922133e+02 -4.610068901470742020e+01 1.599554215699609649e+01
8.673873966267282185e+02 -4.672505108875921565e+01 1.595176759823167600e+01
8.703432079471949692e+02 -4.733887090871958492e+01 1.590521853546529485e+01
8.733792172593435907e+02 -4.794226483994261656e+01 1.585607306454710219e+01
8.764824774257623403e+02 -4.853448431493851700e+01 1.580427514930976152e+01
8.796611669774433722e+02 -4.911569247248444725e+01 1.574987209112633124e+01
8.829058470152480140e+02 -4.968572834414376160e+01 1.569295770395452827e+01
8.862142637948091988e+02 -5.024428744213569331e+01 1.563356114188595569e+01
8.895802220802402189e+02 -5.079106523866920497e+01 1.557169833634134370e+01
8.930097185256709054e+02 -5.132642672193959754e+01 1.550751908667219325e+01
8.965041061940804639e+02 -5.184880141273394116e+01 1.544099044392333830e+01
9.000429838614560367e+02 -5.235910060875735894e+01 1.537225830111343683e+01
9.036456826977631636e+02 -5.285646143448428802e+01 1.530135306477411561e+01
9.072929494751459742e+02 -5.334123386690693991e+01 1.522843371585065597e+01
9.109836804655359401e+02 -5.381389094566940656e+01 1.515338027461647030e+01
9.147256672801428294e+02 -5.427268629937493216e+01 1.507649663381965155e+01
9.185060960878797687e+02 -5.471847102742992064e+01 1.499766898126357795e+01
9.223242670870025677e+02 -5.515111861746041910e+01 1.491703159149908231e+01
9.261868586746147685e+02 -5.556966881024535354e+01 1.483468451557779133e+01
9.300743479525532393e+02 -5.597433991970503087e+01 1.475058558959156585e+01
9.339963598260475237e+02 -5.636462930540336913e+01 1.466481508272722500e+01
9.379539527881732965e+02 -5.674068954264706122e+01 1.457730872042105652e+01
9.419355482462590317e+02 -5.710188343637926067e+01 1.448801006802658975e+01
9.459435508746904588e+02 -5.744705568942329421e+01 1.439693255389666682e+01
9.499793442883238868e+02 -5.777632337373299976e+01 1.430409978693090522e+01
9.540386964415869215e+02 -5.808935566113921567e+01 1.420958010636645952e+01
9.581227599512026245e+02 -5.838677253948721102e+01 1.411334670978728312e+01
9.622275398284574521e+02 -5.866751174481031228e+01 1.401552722289555852e+01
9.663554483104235260e+02 -5.893179200352170710e+01 1.391610177485268629e+01
9.705072913770021614e+02 -5.917967110650700846e+01 1.381520695789382103e+01
9.746794294636240465e+02 -5.941058950475130018e+01 1.371285588592611226e+01
9.788724373325167107e+02 -5.962435582588660310e+01 1.360906162893210158e+01
9.830829122280084675e+02 -5.982137841775011111e+01 1.350385680107058839e+01
9.873132733659327869e+02 -6.000094199220818325e+01 1.339729066369991983e+01
9.915593627965026826e+02 -6.016316502998968474e+01 1.328936414760675255e+01
9.958118132496093722e+02 -6.030708610197579844e+01 1.318015334535030725e+01
1.000081325945569915e+03 -6.043375030968749684e+01 1.306961259914395512e+01
1.004360001733244189e+03 -6.054234239927919958e+01 1.295783399522197321e+01
1.008642689778509180e+03 -6.063232163087806725e+01 1.284483234018219022e+01
1.012934039988493851e+03 -6.070384922883245338e+01 1.273066483825228978e+01
1.017225805372827040e+03 -6.075674373893163249e+01 1.261533334191486411e+01
1.021516903345275068e+03 -6.079157248636121835e+01 1.249899352840098210e+01
1.025809677037125311e+03 -6.080762139756038209e+01 1.238162672306098067e+01
1.030096202413860965e+03 -6.080510625873952080e+01 1.226326508954179140e+01
1.034379963773818417e+03 -6.078390632434093277e+01 1.214400949534439889e+01
1.038655613421657563e+03 -6.074345897980283837e+01 1.202390724440219039e+01
1.042917804366783002e+03 -6.068428050069180557e+01 1.190304859828764883e+01
1.047164904372024694e+03 -6.060702739332042910e+01 1.178148664236411847e+01
1.051399347104746994e+03 -6.051113632951759058e+01 1.165927208575043750e+01
1.055615670473458749e+03 -6.039643855177254750e+01 1.153649508686066127e+01
1.059808880673453132e+03 -6.026314818217575464e+01 1.141324577132467155e+01
1.063977230627034032e+03 -6.011189731190548002e+01 1.128957241090595076e+01
1.068119675619417876e+03 -5.994238773745593818e+01 1.116553026617557443e+01
1.072234235222211055e+03 -5.975460180962579670e+01 1.104116520715564320e+01
1.076320099351906947e+03 -5.954907724907899791e+01 1.091653477532188887e+01
1.080375054020722473e+03 -5.932602689953855446e+01 1.079172894532781690e+01
1.084393756271313123e+03 -5.908518661093367541e+01 1.066678999133912953e+01
1.088370863265051639e+03 -5.882647918785082197e+01 1.054177888307443567e+01
1.092311034925106242e+03 -5.855111694452067894e+01 1.041673550216138722e+01
1.096214250610011732e+03 -5.825882019168648185e+01 1.029172310859022943e+01
1.100075167563807327e+03 -5.794981516377455932e+01 1.016688390312054935e+01
1.103888442972667008e+03 -5.762455578684496516e+01 1.004227845596779467e+01
1.107665142222183931e+03 -5.728325300879145487e+01 9.918028164291424531e+00
1.111400914696315567e+03 -5.692723478864689213e+01 9.794133010723104604e+00
1.115094044713170661e+03 -5.655598600566801082e+01 9.670755308547123619e+00
1.118741147767049142e+03 -5.616990702897485477e+01 9.547965775204435346e+00
1.122342817716364607e+03 -5.576939186567160078e+01 9.425835718348462677e+00
1.125895435505793557e+03 -5.535465004610511386e+01 9.304394302788281834e+00
1.129399754972928122e+03 -5.492643218808915861e+01 9.183712481950369266e+00
1.132845266315191793e+03 -5.448345970837915075e+01 9.063803735873037226e+00
1.136231215434678234e+03 -5.402649294559323323e+01 8.944792072308592523e+00
1.139559595477607218e+03 -5.355488467996437407e+01 8.826698510511388207e+00
1.142819119892782965e+03 -5.306827432643933662e+01 8.709452526490263580e+00
1.146016492200783659e+03 -5.256641498099861565e+01 8.593242455608635311e+00
1.149133988936100423e+03 -5.205043418210276940e+01 8.478160060249178898e+00
1.152185216875301876e+03 -5.152024217184320065e+01 8.364209073497393732e+00
1.155159294864578214e+03 -5.097559115440639488e+01 8.251456412225437020e+00
1.158049879309560538e+03 -5.041623303535052969e+01 8.140047952187376978e+00
1.160865864328141924e+03 -4.984338777757295702e+01 8.029988275668335618e+00
1.163594124657702650e+03 -4.925673072363124305e+01 7.921354801395427359e+00
1.166235435553710886e+03 -4.865578424954811965e+01 7.814237003561274264e+00
1.168800507447514747e+03 -4.804217381099662276e+01 7.708687675190568633e+00
1.171283930223051129e+03 -4.741498633097582172e+01 7.604706454724604825e+00
1.173687691074251688e+03 -4.677537824017559132e+01 7.502361975375704262e+00
1.176013161029458388e+03 -4.612256763365406442e+01 7.401662375212796796e+00
1.178256011814769408e+03 -4.545834481598374310e+01 7.302737095291647051e+00
1.180423459362122003e+03 -4.478185098389089802e+01 7.205521168479963379e+00
1.182504829408018850e+03 -4.409341967452279221e+01 7.110088229571817742e+00
1.184506634427417339e+03 -4.339234666828790665e+01 7.016501083739077771e+00
1.186417700252165560e+03 -4.267957598061336455e+01 6.924755586522540973e+00
1.188237374101280011e+03 -4.195420948203378231e+01 6.834860779571331868e+00
1.189956383165379293e+03 -4.121628186909776304e+01 6.746875984904935564e+00
1.191581384503487470e+03 -4.046647579591886057e+01 6.660812606385884571e+00
1.193104910279975456e+03 -3.970381694030730557e+01 6.576744337271207996e+00
1.194520524325576844e+03 -3.892967171304172780e+01 6.494727026772032730e+00
1.195838152964523715e+03 -3.814396019315612563e+01 6.414794658752485113e+00
1.197050274690189553e+03 -3.734853057640361840e+01 6.337078567159145415e+00
1.198162372187622850e+03 -3.654299204369426946e+01 6.261652507282868818e+00
1.199170895958080564e+03 -3.572842088925381177e+01 6.188567714139192155e+00
1.200075450212365467e+03 -3.490557767485211826e+01 6.117867604674257720e+00
1.200875205483204581e+03 -3.407501717780954920e+01 6.049629149702349551e+00
1.201577309363138284e+03 -3.323648794568737230e+01 5.983796646211261283e+00
1.202181011960915157e+03 -3.239074622405190240e+01 5.920366159093902958e+00
1.202686182801147424e+03 -3.153782041365223776e+01 5.859333777508131114e+00
1.203096659165710889e+03 -3.067764151268582395e+01 5.800695616049742043e+00
1.203409703372825334e+03 -2.981040480342795718e+01 5.744417085704798254e+00
1.203630472986533732e+03 -2.893691187138250953e+01 5.690416561303850429e+00
1.203758792515710638e+03 -2.805678973469790449e+01 5.638744729259911992e+00
1.203791340413410353e+03 -2.717090206376206751e+01 5.589459995731338893e+00
1.203727236481981436e+03 -2.627948550774963010e+01 5.542580087224877161e+00
1.203556542390145523e+03 -2.538296826074114421e+01 5.498188352762469755e+00
1.203277214859725973e+03 -2.448153924395571579e+01 5.456278826655642789e+00
1.202891213452048078e+03 -2.357572034799400384e+01 5.416925663227676324e+00
1.202396487070173180e+03 -2.266636101106520940e+01 5.380162960737031597e+00
1.201791339117895404e+03 -2.175325061325256826e+01 5.345987152295097466e+00
1.201077724659944124e+03 -2.083741817663844742e+01 5.314394709184831811e+00
1.200266317713603939e+03 -1.991975005014656475e+01 5.285294936731207649e+00
1.199361197142229912e+03 -1.900086701039005987e+01 5.258663116122003878e+00
1.198365350546903983e+03 -1.808144277933684307e+01 5.234492637049086738e+00
1.197286646719929195e+03 -1.716198694899020794e+01 5.212756786335805970e+00
1.196127752559139026e+03 -1.624297592754266972e+01 5.193536350638390253e+00
1.194883436788470817e+03 -1.532463870690325791e+01 5.176872275197520246e+00
1.193550694716890348e+03 -1.440685994000313030e+01 5.162799494045532178e+00
1.192124057468980482e+03 -1.348957084703472908e+01 5.151328364035395069e+00
1.190595454353182276e+03 -1.257278052063548657e+01 5.142602182887084261e+00
1.188956812839410532e+03 -1.165644379807031861e+01 5.136622248032703730e+00
1.187205589019427862e+03 -1.074043643825256567e+01 5.133461182749671892e+00
1.185335838539064980e+03 -9.824781028688068574e+00 5.133146178907393775e+00
1.183351012286641435e+03 -8.909967530692597393e+00 5.135719486875942152e+00
1.181258589024250796e+03 -7.996744485420959059e+00 5.141184742857661583e+00
1.179060047025266158e+03 -7.085898304786543811e+00 5.149586643285461562e+00
1.176761197376261180e+03 -6.178215320918220677e+00 5.160865435316254413e+00
1.174363280439914433e+03 -5.274357140743992645e+00 5.175052796689944223e+00
1.171878687101271225e+03 -4.375144858003459980e+00 5.192147900484926915e+00
1.169309732552091873e+03 -3.481248400869648041e+00 5.212200344855072665e+00
1.166656104518930988e+03 -2.592705731156815574e+00 5.235141239024271087e+00
1.163910788084981505e+03 -1.709581162442517677e+00 5.261011849134818341e+00
1.161065687677425331e+03 -8.316878346922381704e-01 5.289875073962440943e+00
1.158126575276314270e+03 4.106091740805786067e-02 5.321724523747080049e+00
1.155079754985041973e+03 9.086643737701407542e-01 5.356545421453429157e+00
1.151916514826360071e+03 1.771329620469970223e+00 5.394394737880459090e+00
1.148643323165504626e+03 2.628917784441068051e+00 5.435262752464649516e+00
1.145267633690860293e+03 3.481117261519650175e+00 5.479134869451290690e+00
1.141771959594538657e+03 4.327151485366352190e+00 5.526000962939088268e+00
1.138187740863605086e+03 5.166568893868979551e+00 5.575785644242452044e+00
1.134508283455685614e+03 5.998690775123929342e+00 5.628377761867731088e+00
1.130740591095467380e+03 6.823033511824334596e+00 5.683758541492484717e+00
1.126886007628919060e+03 7.638972319003063838e+00 5.741835902798433366e+00
1.122963474930871598e+03 8.445995173643854770e+00 5.802531360387302328e+00
1.118953284463152613e+03 9.243994753470920145e+00 5.865900611457196767e+00
1.114867012244348643e+03 1.003270603660558713e+01 5.931938664913005255e+00
1.110691840574592788e+03 1.081207796104208008e+01 6.000688726779478621e+00
1.106432915887184436e+03 1.158193890725323172e+01 6.072081925403755243e+00
1.102082113522929831e+03 1.234215953124244614e+01 6.146169529377414342e+00
1.097635443417419083e+03 1.309259993950388967e+01 6.222951480867035201e+00
1.093103628622602628e+03 1.383314526273564660e+01 6.302431961211338418e+00
1.088481765227552160e+03 1.456371199975362529e+01 6.384412252235364349e+00
1.083775551214157986e+03 1.528422149276394748e+01 6.468844101271303160e+00
1.078990173916065942e+03 1.599459498778385758e+01 6.555576794437119936e+00
1.074138797656097722e+03 1.669476344763223352e+01 6.644519006134579797e+00
1.069215911827245691e+03 1.738467431896999571e+01 6.735537855478809455e+00
1.064237903386813514e+03 1.806421876324577269e+01 6.828474468511726236e+00
1.059204413299372391e+03 1.873316255789829654e+01 6.923323846170966078e+00
1.054115081120272635e+03 1.939110741787047232e+01 7.019990073942738995e+00
1.048972093980290083e+03 2.003762943465615010e+01 7.118486743317698817e+00
1.043777536134514776e+03 2.067225225508964570e+01 7.218722897261948823e+00
1.038531612647218253e+03 2.129452720965397106e+01 7.320691129048461754e+00
1.033240816413649782e+03 2.190399743970825241e+01 7.424417982902557611e+00
1.027899742915307797e+03 2.250019092470827786e+01 7.529808517291326275e+00
1.022512916874171424e+03 2.308279894793692222e+01 7.636884914332761731e+00
1.017080873075757950e+03 2.365182289245225533e+01 7.745636250513047827e+00
1.011596136116601542e+03 2.420732197391392759e+01 7.856017978896755238e+00
1.006064463276529182e+03 2.474930891561998436e+01 7.967976348067225878e+00
1.000484406316533637e+03 2.527786687814334599e+01 8.081536627579046339e+00
9.948535996579405492e+02 2.579302331053152031e+01 8.196654340160909769e+00
9.891777970267213504e+02 2.629485054201770566e+01 8.313239980891685477e+00
9.834548445517543769e+02 2.678314416731218728e+01 8.431243431642879926e+00
9.776871455822723647e+02 2.725758966120333682e+01 8.550657771378975980e+00
9.718798553277446217e+02 2.771782084248437528e+01 8.671466570550636632e+00
9.660352478919303394e+02 2.816349266670175666e+01 8.793581609387524978e+00
9.601546501125216082e+02 2.859418725721646837e+01 8.916914720162262498e+00
9.542496446576507196e+02 2.900957909032268134e+01 9.041423169801333870e+00
9.483182596223859946e+02 2.940931823677924939e+01 9.167096686646436510e+00
9.423619912754543293e+02 2.979307272485998226e+01 9.293877325106819853e+00
9.363796948350144476e+02 3.016055164287219625e+01 9.421726012255293270e+00
9.303765737370513307e+02 3.051148498028685907e+01 9.550682687824897599e+00
9.243507791035729042e+02 3.084552771918582437e+01 9.680661365714589905e+00
9.182977336475113361e+02 3.116243866208462165e+01 9.811706045855279612e+00
9.122207555873077354e+02 3.146189177602134635e+01 9.943801607494588524e+00
9.061201096526289120e+02 3.174365232063077968e+01 1.007686031697334705e+01
8.999937547771780828e+02 3.200772215874896176e+01 1.021090631534841187e+01
8.938510661334267979e+02 3.225422558033054798e+01 1.034589337360102945e+01
8.876822574881534820e+02 3.248342379555602122e+01 1.048167563203066699e+01
8.814994394015355965e+02 3.269537908299100337e+01 1.061826601179323859e+01
8.752996672797268047e+02 3.289032232382519538e+01 1.075561138679544193e+01
8.690854698534960789e+02 3.306836757833432472e+01 1.089362427449832538e+01
8.628562870163110574e+02 3.322970637876321831e+01 1.103228016752419016e+01
8.566228935732837044e+02 3.337443143676585322e+01 1.117137713311656810e+01
8.503726903097655168e+02 3.350254248636213106e+01 1.131099859830424492e+01
8.441212941653897133e+02 3.361422575662771095e+01 1.145095837485330037e+01
8.378629479336390204e+02 3.370949833173774124e+01 1.159121642696563548e+01
8.316015807156935580e+02 3.378841521712634233e+01 1.173169449453324908e+01
8.253429223781593009e+02 3.385111004310558513e+01 1.187223538533935141e+01
8.190855894865894697e+02 3.389758167758550655e+01 1.201288748649212934e+01
8.128275315574720707e+02 3.392795990815895379e+01 1.215343001971801229e+01
8.065813914165987626e+02 3.394238516661223315e+01 1.229391412667428085e+01
8.003456778245941905e+02 3.394068269104293734e+01 1.243426468606803326e+01
7.941183998323830338e+02 3.392284681099063448e+01 1.257439891070112559e+01
7.879051784183795917e+02 3.388931886508640901e+01 1.271422045823642044e+01
7.817047346924427984e+02 3.384016394785816573e+01 1.285378241195268068e+01
7.755290643722080404e+02 3.377553079844953032e+01 1.299285727339021790e+01
7.693695769185030713e+02 3.369570710868673302e+01 1.313144204572645535e+01
7.632312615974876735e+02 3.360091600157113589e+01 1.326958321003101737e+01
7.571129205622041809e+02 3.349145065949899447e+01 1.340712456009930342e+01
7.510202807084002643e+02 3.336760390644558072e+01 1.354398887127312356e+01
7.449579802646509279e+02 3.322966820794226095e+01 1.368016701176216721e+01
7.389239668786435686e+02 3.307792361381085300e+01 1.381562574912704022e+01
7.329161883572670604e+02 3.291261053480505439e+01 1.395022684580743721e+01
7.269355180654447395e+02 3.273403005690748557e+01 1.408396351077966457e+01
7.209910214969567051e+02 3.254217937128323257e+01 1.421679146750318345e+01
7.150748162495642646e+02 3.233692971480012091e+01 1.434854902535144561e+01
7.091887075767292572e+02 3.211832455952558263e+01 1.447926499796127509e+01
7.033426625019461653e+02 3.188620564058362561e+01 1.460882670497720071e+01
6.975328805346543959e+02 3.164053177341648748e+01 1.473719840235747469e+01
6.917562329471957128e+02 3.138132568269235634e+01 1.486427209620484824e+01
6.860242451045783127e+02 3.110873369267601163e+01 1.499005254284776179e+01
6.803357946071339484e+02 3.082283889357501039e+01 1.511452073767546445e+01
6.746860143018946019e+02 3.052380717325690185e+01 1.523757870877450493e+01
6.690860298318931427e+02 3.021180341676596015e+01 1.535915391567284871e+01
6.635317440264070683e+02 2.988701375039984143e+01 1.547924708284285522e+01
6.580291652712567156e+02 2.954952927713550181e+01 1.559779267691581950e+01
6.525813417087383641e+02 2.919950986670382775e+01 1.571478438347321926e+01
6.471865040154838198e+02 2.883703609803268364e+01 1.583010210754288316e+01
6.418428837834399019e+02 2.846217316506885808e+01 1.594370470550403240e+01
6.365553378422856667e+02 2.807499866387214382e+01 1.605556374056115843e+01
6.313273710744623486e+02 2.767561378525779148e+01 1.616564037838330137e+01
6.261565310052566247e+02 2.726410002755993389e+01 1.627383288349439638e+01
6.210451694808592720e+02 2.684052148029907769e+01 1.638005903196177471e+01
6.159915232392809230e+02 2.640502761285298661e+01 1.648428781984807756e+01
6.109977274029297405e+02 2.595780554768366954e+01 1.658648516194909206e+01
6.060657861522702206e+02 2.549903946919053155e+01 1.668665312772298392e+01
6.011980710144572413e+02 2.502892059309411010e+01 1.678471845726202716e+01
5.963921062301750453e+02 2.454767032696413764e+01 1.688056537935431578e+01
5.916514511071951574e+02 2.405543083091970402e+01 1.697421739554583198e+01
5.869764613848880117e+02 2.355239949282582401e+01 1.706565524471528406e+01
5.823668017016284466e+02 2.303883936743990546e+01 1.715477374435337055e+01
5.778237816867801939e+02 2.251506040382550466e+01 1.724159380582332091e+01
5.733504827319669630e+02 2.198130624746547923e+01 1.732610089613174864e+01
5.689430326943382852e+02 2.143786037236753828e+01 1.740827102933909742e+01
5.646071052917587849e+02 2.088506257590476878e+01 1.748800712069214924e+01
5.603409580172342430e+02 2.032320055917998403e+01 1.756536518556389481e+01
5.561403665289212768e+02 1.975248281223759861e+01 1.764034594889691121e+01
5.520144229005389889e+02 1.917330954551046318e+01 1.771287575510126899e+01
5.479603357565896431e+02 1.858589838959998630e+01 1.778288090375502861e+01
5.439742361962402128e+02 1.799058065281798946e+01 1.785040069982094479e+01
5.400601532438957975e+02 1.738759940127918213e+01 1.791540154549160491e+01
5.362123539956025979e+02 1.677731378245083960e+01 1.797786846407650785e+01
5.324393324057441532e+02 1.616001943673209951e+01 1.803774532032736388e+01
5.287365492708404417e+02 1.553603748264524853e+01 1.809501937666538396e+01
5.251069660495586504e+02 1.490570541803809768e+01 1.814969443055098353e+01
5.215439197838112477e+02 1.426955117884229907e+01 1.820183777293150129e+01
5.180508431230522319e+02 1.362808052666221315e+01 1.825140145245933709e+01
5.146337856516311149e+02 1.298172006558408853e+01 1.829850897089886175e+01
5.112853869789391865e+02 1.233088430503586075e+01 1.834305126202796643e+01
5.080097866119395462e+02 1.167612402751304934e+01 1.838514916803118737e+01
5.048060990690245262e+02 1.101793957204109020e+01 1.842482294063341897e+01
5.016726008730441890e+02 1.035661100407960511e+01 1.846200541145017837e+01
4.986075701562146492e+02 9.692540022073432127e+00 1.849683734156327830e+01
4.956095693740190313e+02 9.026109903259181166e+00 1.852917535506056268e+01
4.926857013374284975e+02 8.357582286073100164e+00 1.855903628291270380e+01
4.898307029874117688e+02 7.686952718962169584e+00 1.858628588561215267e+01
4.870504608730777250e+02 7.014592134482254160e+00 1.861091948552133601e+01
4.843442180262080115e+02 6.340695756572720221e+00 1.863282784322597152e+01
4.817050745026456866e+02 5.665572079626023161e+00 1.865216127735954288e+01
4.791402308986648109e+02 4.989518177539348009e+00 1.866872039189389554e+01
4.766503564159550024e+02 4.312700341852248265e+00 1.868252898353603086e+01
4.742408235324918451e+02 3.635434690874998154e+00 1.869364981065761455e+01
4.718988114815757626e+02 2.958070412172967067e+00 1.870191212209009990e+01
4.696320922396233186e+02 2.280733681442399963e+00 1.870743664488692559e+01
4.674461399287893073e+02 1.603830423233791658e+00 1.871006419280503152e+01
4.653344378873321148e+02 9.274780622764005056e-01 1.870992898837824825e+01
4.632983675989423773e+02 2.519904615951842897e-01 1.870695596753972367e+01
4.613427061776458231e+02 -4.224277082362307700e-01 1.870108108199048402e+01
4.594612931680251222e+02 -1.095545112445129421e+00 1.869245706978786359e+01
4.576541313929969306e+02 -1.767124315437307081e+00 1.868095364890303145e+01
4.559230773111374901e+02 -2.436933675894094709e+00 1.866666861622634954e+01
4.542719787697893139e+02 -3.104767061782759630e+00 1.864950197503764429e+01
4.526951503284896035e+02 -3.770442634580042807e+00 1.862946986629417978e+01
4.511948047269111157e+02 -4.433791220530168609e+00 1.860658835857869065e+01
4.497740929080692922e+02 -5.094650502770011080e+00 1.858082704796395390e+01
4.484276857336947728e+02 -5.752853265512841929e+00 1.855214374979287939e+01
4.471555982166847230e+02 -6.408211867094848024e+00 1.852058220046618331e+01
4.459578471219513176e+02 -7.060555624282372378e+00 1.848603163648891012e+01
4.448372390479607361e+02 -7.709709128100418418e+00 1.844858555514622367e+01
4.437928583730251830e+02 -8.355345416885487708e+00 1.840825022698942703e+01
4.428212567859254705e+02 -8.997174545512583776e+00 1.836500650436371629e+01
4.419254603055381381e+02 -9.634905561530679563e+00 1.831896267443357118e+01
4.410997041253510815e+02 -1.026828899089780300e+01 1.827013414497553967e+01
4.403484217358325736e+02 -1.089700707251041223e+01 1.821850251779624585e+01
4.396716421415179070e+02 -1.152079520535220780e+01 1.816407506256737392e+01
4.390657888474581227e+02 -1.213927368046141630e+01 1.810694475889752297e+01
4.385305634157948020e+02 -1.275209099270810320e+01 1.804713002714071735e+01
4.380622556165745323e+02 -1.335894037702395210e+01 1.798460652310550856e+01
4.376611757138705912e+02 -1.395943620736477797e+01 1.791938920991463036e+01
4.373266188540691246e+02 -1.455319275045500760e+01 1.785149297669609680e+01
4.370556425249617973e+02 -1.513986608019951774e+01 1.778093263868368012e+01
4.368431390158140175e+02 -1.571914801598088296e+01 1.770772293734436786e+01
4.366912976752892632e+02 -1.629086303456553608e+01 1.763196706827002558e+01
4.365975479833940085e+02 -1.685502692861774321e+01 1.755383521420505488e+01
4.365603583172771209e+02 -1.741176666323266176e+01 1.747349748467976482e+01
4.365827781745337575e+02 -1.796109690896965461e+01 1.739112391625409870e+01
4.366550677394184845e+02 -1.850303999743417194e+01 1.730693341753543635e+01
4.367817648765085892e+02 -1.903762566594465611e+01 1.722102332927543245e+01
4.369579666155107134e+02 -1.956495835630932589e+01 1.713356173812616490e+01
4.371786590105450045e+02 -2.008503796703427824e+01 1.704458636440866215e+01
4.374546225040451191e+02 -2.059768092578712384e+01 1.695408712775713411e+01
4.377740748175066301e+02 -2.110281949922203637e+01 1.686196845385679666e+01
4.381417190011331968e+02 -2.160039876351226340e+01 1.676825659957182779e+01
4.385619729821369788e+02 -2.209031203573727353e+01 1.667280211911569765e+01
4.390243697933697717e+02 -2.257227527646244880e+01 1.657549749715900944e+01
4.395326159702091786e+02 -2.304601448927853724e+01 1.647634051736264382e+01
4.400898499397619617e+02 -2.351103115807956812e+01 1.637522591894606450e+01
4.406913150107417891e+02 -2.396681973854547820e+01 1.627238498219304219e+01
4.413369568149011002e+02 -2.441289040012856404e+01 1.616782984598266282e+01
4.420153714014140292e+02 -2.484862472730314664e+01 1.606169102209558375e+01
4.427385598473836126e+02 -2.527357273865265697e+01 1.595407453914051032e+01
4.434902619487531865e+02 -2.568712207550797544e+01 1.584514039313894607e+01
4.442824047055221399e+02 -2.608882920739282341e+01 1.573492447639569392e+01
