# cl_TT                  cl_TE                    cl_EE
3.014424969326888004e+03 -2.186888560725885000e+01 1.763271541661372410e+01
3.006400482413849659e+03 -2.076878191555318764e+01 1.765993227107999175e+01
2.998290771974637209e+03 -1.967919505797357971e+01 1.768940303088838562e+01
2.990093394910809366e+03 -1.859984462458457344e+01 1.772105788640678981e+01
2.981806066238533276e+03 -1.753038529546354241e+01 1.775483352449938934e+01
2.973421633847505746e+03 -1.647061431982570667e+01 1.779080922632794071e+01
2.964932816271155843e+03 -1.542025902174628094e+01 1.782890006782537995e+01
2.956323363540745504e+03 -1.437843989380042053e+01 1.786959491124689947e+01
2.947594715079435900e+03 -1.334541015546629872e+01 1.791266670035484410e+01
2.938769471777970466e+03 -1.232216012596837018e+01 1.795782060705440131e+01
2.929856791063516994e+03 -1.130950419871661516e+01 1.800500008261199270e+01
2.920862878738909330e+03 -1.030826042957250088e+01 1.805413998732143810e+01
2.911794877240366986e+03 -9.319152213939872809e+00 1.810515771465422219e+01
2.902666321249268549e+03 -8.342979799261819096e+00 1.815801877713619916e+01
2.893485707521912900e+03 -7.380474961120928157e+00 1.821271708039164139e+01
2.884250518500391081e+03 -6.431633384380353924e+00 1.826926481816293801e+01
2.874937330581714832e+03 -5.496546367081068141e+00 1.832816739115758864e+01
2.865560175327754223e+03 -4.574648921972849891e+00 1.838882763519324470e+01
2.856122014261091408e+03 -3.665719497435722563e+00 1.845118779811738818e+01
2.846607541206431506e+03 -2.769506749784210520e+00 1.851523070759035505e+01
2.837016835482747410e+03 -1.885803367472066672e+00 1.858096142744544110e+01
2.827360889951995432e+03 -1.014795063245333084e+00 1.864833370284932101e+01
2.817631642080146321e+03 -1.570850264021772247e-01 1.871724195149414527e+01
2.807852819881093183e+03 6.867421224030709759e-01 1.878761878832243326e+01
2.798008128127481086e+03 1.515186710223244360e+00 1.885990396086873133e+01
2.788116590238481422e+03 2.327960237262373777e+00 1.893368608781422324e+01
2.778192128998611224e+03 3.124599370750684724e+00 1.900863566942541638e+01
2.768245513533995108e+03 3.904659645323618644e+00 1.908469410190132010e+01
2.758267547177970300e+03 4.667979381152783880e+00 1.916190046635543354e+01
2.748258266356677268e+03 5.414396983143419106e+00 1.924028893786675454e+01
2.738215300798130102e+03 6.143796527575550392e+00 1.931982903068336554e+01
2.728135005130200170e+03 6.856016760978433489e+00 1.940054712027578177e+01
2.718000683144468439e+03 7.550381352188029638e+00 1.948268555698031079e+01
2.707817425340882892e+03 8.225927919832100699e+00 1.956661145977790284e+01
2.697595647965637909e+03 8.883711788980631852e+00 1.965154944148263283e+01
2.687342084036273263e+03 9.523600897573810897e+00 1.973744648734366436e+01
2.677067344759164826e+03 1.014553293047614879e+01 1.982415071815103502e+01
2.666776724403874596e+03 1.074979181597046640e+01 1.991159005536903592e+01
2.656475873360831883e+03 1.133672435579983429e+01 1.999958834801132213e+01
2.646173775824282529e+03 1.190657017353175107e+01 2.008813877094149447e+01
2.635868399060370393e+03 1.245929730489004506e+01 2.017716478804098656e+01
2.625542663748306040e+03 1.299267626910928897e+01 2.026732462929935252e+01
2.615214215465698999e+03 1.350800440110830536e+01 2.035809938177600387e+01
2.604881051351982023e+03 1.400539105430953590e+01 2.044941387276807276e+01
2.594550879571962923e+03 1.448458553406260663e+01 2.054138776212768747e+01
2.584215590729838368e+03 1.494535661104831448e+01 2.063396181589814660e+01
2.573883126485102366e+03 1.538789297283847546e+01 2.072714410706845811e+01
2.563547105569088671e+03 1.581286323000156280e+01 2.082089626905177226e+01
2.553205677569239469e+03 1.622077389306892670e+01 2.091511352411672320e+01
2.542859572130408651e+03 1.661112034132257165e+01 2.100999270875904301e+01
2.532497242592847215e+03 1.698382171957246456e+01 2.110566336265842935e+01
2.522135551898863469e+03 1.734126822895442288e+01 2.120157516292774247e+01
2.511775988797508489e+03 1.768378274845870379e+01 2.129767242356452783e+01
2.501417523230869392e+03 1.801139253823246733e+01 2.139390872075037819e+01
2.491068140405182021e+03 1.832408566833527530e+01 2.149026839330072747e+01
2.480730829874120445e+03 1.862183989184491750e+01 2.158663179145851885e+01
2.470406467882479319e+03 1.890448439356819321e+01 2.168288134313205617e+01
2.460114569599304104e+03 1.917205577059584343e+01 2.177897548331232613e+01
2.449830998862431443e+03 1.942094371540783726e+01 2.187536172149850699e+01
2.439577721689981445e+03 1.965434542395579243e+01 2.197147419990271189e+01
2.429350164894713544e+03 1.987230016390117981e+01 2.206731437858889322e+01
2.419155254685378623e+03 2.007472249517219964e+01 2.216287041204157049e+01
2.408984558147431926e+03 2.026150502149088339e+01 2.225810967078615832e+01
2.398840587916362892e+03 2.043253185815340345e+01 2.235307124798591261e+01
2.388724538797471723e+03 2.058770473533796519e+01 2.244765116460003540e+01
2.378633671718867845e+03 2.072723181299754458e+01 2.254188700350734464e+01
2.368575927726401915e+03 2.084941197947088298e+01 2.263591590625344807e+01
2.358538195560705390e+03 2.095495353637137370e+01 2.272952923244382717e+01
2.348542801257162864e+03 2.104592282002711201e+01 2.282259757376471399e+01
2.338583175463071711e+03 2.112273954196471237e+01 2.291502256267104798e+01
2.328662704780003878e+03 2.118567176187498546e+01 2.300674652133650611e+01
2.318788436111086867e+03 2.123498945711809682e+01 2.309762742342860520e+01
2.308954862965805205e+03 2.127077858845674641e+01 2.318765501138633311e+01
2.299172325986247870e+03 2.129325810954392040e+01 2.327670454859680405e+01
2.289438006928515733e+03 2.130215420546349137e+01 2.336472529575838664e+01
2.279753325442007736e+03 2.129419161220825174e+01 2.345180710480780917e+01
2.270128762645207644e+03 2.127314488080595822e+01 2.353757682841989762e+01
2.260561773455614457e+03 2.123899869978529509e+01 2.362203289609057677e+01
2.251057036194161356e+03 2.119186245446414318e+01 2.370502357919230008e+01
2.241623253898336770e+03 2.113173373627489227e+01 2.378656648291218545e+01
2.232257980923718605e+03 2.105863680951445716e+01 2.386656724852000622e+01
2.222964540227600992e+03 2.097261552744620516e+01 2.394494583795628628e+01
2.213740988433656639e+03 2.087371524011109258e+01 2.402182238677572457e+01
2.204597959879520204e+03 2.075939486795585509e+01 2.409712146024162038e+01
2.195525096935814418e+03 2.063116269751329312e+01 2.417087635566044312e+01
2.186524562110088482e+03 2.049071837584115130e+01 2.424317819506029892e+01
2.177594347529793595e+03 2.033834808742930989e+01 2.431394845460627252e+01
2.168739358069624359e+03 2.017431691640146596e+01 2.438321727892622803e+01
2.159959585419169343e+03 1.999886905947893823e+01 2.445107370155521309e+01
2.151249978305022069e+03 1.981216957252917510e+01 2.451748878135459719e+01
2.142605545306434124e+03 1.961445545120535883e+01 2.458248262091659697e+01
2.134037292527687441e+03 1.940517990463619213e+01 2.464612833670691572e+01
2.125537110251128070e+03 1.918207450686996296e+01 2.470821924017933569e+01
2.117100579773151367e+03 1.894874239041909547e+01 2.476890181603525320e+01
2.108737471180536886e+03 1.870526339412188221e+01 2.482811257631261981e+01
2.100439429815823132e+03 1.845184331715013570e+01 2.488585741110767202e+01
2.092205546546013466e+03 1.818880666015918024e+01 2.494210474105619468e+01
2.084045995276898338e+03 1.791651502285779429e+01 2.499693096976880469e+01
2.075947401362984692e+03 1.763534661012522520e+01 2.505034721984069179e+01
2.067921385558514430e+03 1.734566433223173476e+01 2.510225315393932988e+01
2.059967539632410535e+03 1.704507327366185265e+01 2.515259971589951959e+01
2.052086968444393278e+03 1.673586478694265978e+01 2.520139762940909378e+01
2.044281558409377112e+03 1.641929755426953719e+01 2.524878448676899012e+01
2.036547318002931661e+03 1.609560594381168031e+01 2.529465576423659101e+01
2.028880348664217991e+03 1.576498291365199478e+01 2.533901399539470134e+01
2.021286989972495803e+03 1.542761412563885060e+01 2.538186725335586047e+01
2.013765817430880816e+03 1.508373937170216372e+01 2.542323056036206097e+01
2.006316818193441804e+03 1.473346132222498106e+01 2.546295247706346743e+01
1.998942241140431179e+03 1.437588964726321805e+01 2.550097686056498603e+01
1.991643607356539860e+03 1.401005600025810516e+01 2.553706913875268825e+01
1.984418480603464786e+03 1.363865604344983673e+01 2.557155490755598493e+01
1.977266589758482269e+03 1.326190149373666038e+01 2.560437545653445568e+01
1.970187309490188227e+03 1.288009663412366557e+01 2.563543096537046395e+01
1.963181642897259962e+03 1.249342441759107736e+01 2.566474314448473848e+01
1.956250168364300180e+03 1.210211382783771938e+01 2.569232335222368491e+01
1.949392946965146393e+03 1.170647303006023954e+01 2.571806388522723452e+01
1.942610078893142600e+03 1.130687297157278515e+01 2.574203639733342897e+01
1.935918861096584806e+03 1.090092623871943012e+01 2.576378144778480461e+01
1.929302038141259800e+03 1.049136578461845204e+01 2.578362028931628558e+01
1.922768159559239166e+03 1.007889736973272221e+01 2.580152401319165634e+01
1.916308385828293012e+03 9.663747495837515800e+00 2.581760332923188273e+01
1.909929237362031927e+03 9.246239865614537479e+00 2.583176567923167610e+01
1.903633373065606065e+03 8.826662777039596008e+00 2.584391478254499219e+01
1.897414944397925638e+03 8.405294964361829102e+00 2.585407168513625464e+01
1.891279168993219628e+03 7.982361026393501646e+00 2.586219517242992438e+01
1.885226233832533126e+03 7.557140857248437094e+00 2.586799652030225971e+01
1.879271078090977880e+03 7.129619339583244120e+00 2.587130592818984809e+01
1.873396410926072576e+03 6.701249335944203800e+00 2.587248991743878079e+01
1.867602881298496413e+03 6.272110451533451148e+00 2.587163282498395134e+01
1.861884986605509084e+03 5.842450293884174251e+00 2.586880722880520622e+01
1.856249665258700816e+03 5.412403297109078082e+00 2.586410200495595646e+01
1.850692639572729377e+03 4.982047878290736698e+00 2.585753369677972202e+01
1.845214039567968712e+03 4.551590677833863730e+00 2.584920052076488872e+01
1.839813728253854379e+03 4.121232273001997015e+00 2.583918885340029803e+01
1.834506613416507207e+03 3.689165225125236258e+00 2.582679488714964222e+01
1.829272608358086927e+03 3.257310760924327919e+00 2.581281491029683295e+01
1.824111889733978614e+03 2.825741688320879685e+00 2.579714874957793214e+01
1.819025171340108500e+03 2.394492260022810903e+00 2.577987856161743707e+01
1.814008977852192174e+03 1.963575417536966405e+00 2.576101673890439869e+01
1.809066007673503009e+03 1.533008699363544780e+00 2.574051861016352305e+01
1.804188122547134299e+03 1.102886083004285478e+00 2.571853366098891058e+01
1.799377462381974965e+03 6.733813878068360959e-01 2.569501154455528180e+01
1.794645203397403520e+03 2.438993723520622714e-01 2.566958657925516007e+01
1.789993542631233822e+03 -1.851441770622431759e-01 2.564247865150834471e+01
1.785399366546446117e+03 -6.130346863824410741e-01 2.561390513783337752e+01
1.780871307520083519e+03 -1.039732522817472304e+00 2.558399390194200862e+01
1.776410082767700260e+03 -1.465047642936454952e+00 2.555272212293301592e+01
1.772009287885000731e+03 -1.888922147683634867e+00 2.552021888809142069e+01
1.767673569891210491e+03 -2.311220993111270605e+00 2.548639596228920823e+01
1.763398674976646134e+03 -2.731854478950558107e+00 2.545145038194169729e+01
1.759183285959442628e+03 -3.150757634381339045e+00 2.541520833987338435e+01
1.755041759448537505e+03 -3.568071717903901874e+00 2.537725820924669407e+01
1.750963377426965053e+03 -3.983243935429464422e+00 2.533815814960578550e+01
1.746940186008140927e+03 -4.396206427762359148e+00 2.529795716232093028e+01
1.742975274794883262e+03 -4.806901157500319322e+00 2.525670008192002669e+01
1.739069269302967314e+03 -5.215268209212383432e+00 2.521433756148260841e+01
1.735217136692462645e+03 -5.621234076755801112e+00 2.517092009850171763e+01
1.731418621222901947e+03 -6.024666139911291296e+00 2.512636845874325786e+01
1.727673556448942691e+03 -6.425549004584156343e+00 2.508069472880581685e+01
1.724001760846052321e+03 -6.823436412436635123e+00 2.503349559624151155e+01
1.720383401755171008e+03 -7.218041839142178340e+00 2.498492829235171797e+01
1.716822995415922833e+03 -7.609079783538427399e+00 2.493541268949688217e+01
1.713310281831825705e+03 -7.996339378071793291e+00 2.488496142874768324e+01
1.709851472516809054e+03 -8.379475460962378719e+00 2.483354216456018548e+01
1.706446904281375055e+03 -8.758200092563294348e+00 2.478115907924432904e+01
1.703091118340542153e+03 -9.132044786735169950e+00 2.472791409230937276e+01
1.699788045560605724e+03 -9.500647070782965997e+00 2.467377034252315582e+01
1.696529734628513097e+03 -9.863356206258089287e+00 2.461851858254102865e+01
1.693338422110789452e+03 -1.021906614732777463e+01 2.456174104798032687e+01
1.690187762849929413e+03 -1.056795279517939612e+01 2.450401130854516296e+01
1.687080069024496424e+03 -1.090959787328507602e+01 2.444531262244753478e+01
1.684011027839454982e+03 -1.124375402467129881e+01 2.438569661834817737e+01
1.680983636298810097e+03 -1.157073614933079675e+01 2.432532755044762851e+01
1.677995634463881288e+03 -1.189108174289217779e+01 2.426436365861678723e+01
1.675052207334563718e+03 -1.220516764145981092e+01 2.420295995192250516e+01
1.672140406039196705e+03 -1.251338867635242735e+01 2.414134073225218202e+01
1.669286049969294936e+03 -1.281493433156221506e+01 2.407900267318298049e+01
1.666466163625260606e+03 -1.311106732934293007e+01 2.401652011352837590e+01
1.663683899819037379e+03 -1.340223889621230313e+01 2.395389725235799006e+01
1.660944471584579333e+03 -1.368853144851798831e+01 2.389100588292870242e+01
1.658240572896334015e+03 -1.397016991920611595e+01 2.382770689779482964e+01
1.655584006327839006e+03 -1.424730323647398578e+01 2.376383011004000778e+01
1.652964723294581063e+03 -1.452000282186301483e+01 2.369918316984121986e+01
1.650385108546846141e+03 -1.478834979797032823e+01 2.363376247437857458e+01
1.647854427834176022e+03 -1.505141903101906919e+01 2.356721374098298938e+01
1.645370285809701045e+03 -1.530826098075404573e+01 2.349968501328771708e+01
1.642920903663356967e+03 -1.555985225040997832e+01 2.343160440670733280e+01
1.640500041672136376e+03 -1.580581722665751698e+01 2.336316291920761046e+01
1.638110824427503985e+03 -1.604586007723427343e+01 2.329451651774656895e+01
1.635748754898813786e+03 -1.627961997591335219e+01 2.322578734397584554e+01
1.633413803871478194e+03 -1.650738066207906130e+01 2.315698840708171602e+01
1.631100988103168447e+03 -1.672968026896603533e+01 2.308813086333921305e+01
1.628827243843822544e+03 -1.694711244231934799e+01 2.301922411032272109e+01
1.626585031267825798e+03 -1.715811956402588123e+01 2.294972114630620652e+01
1.624378504579054379e+03 -1.736535435766268165e+01 2.288013532015699525e+01
1.622199110768602623e+03 -1.756947361616865777e+01 2.281044460133594498e+01
1.620055528253858938e+03 -1.777073681663784654e+01 2.274065231764855710e+01
1.617942898109203952e+03 -1.796874384912164757e+01 2.267084694199924755e+01
1.615858009931645029e+03 -1.816306919607359305e+01 2.260112671227524928e+01
1.613789137211699881e+03 -1.835325523565089156e+01 2.253155225408374918e+01
1.611749426875220479e+03 -1.853885408775018462e+01 2.246222310167523872e+01
1.609733698533757433e+03 -1.871805945382948977e+01 2.239304405071467841e+01
1.607734656199071651e+03 -1.889013175897905583e+01 2.232395151214662121e+01
1.605755676505443262e+03 -1.905680908946426300e+01 2.225525452774516211e+01
1.603789013244008174e+03 -1.921820794563895163e+01 2.218676916440163538e+01
1.601838709226828314e+03 -1.937468635805204897e+01 2.211851302517656492e+01
1.599907953579169771e+03 -1.952645255295788118e+01 2.205033252919002607e+01
1.597990283947824310e+03 -1.967388744448152593e+01 2.198224900421118733e+01
1.596087973988720250e+03 -1.981691289577005932e+01 2.191413005158177185e+01
1.594203449148878917e+03 -1.995539240969175410e+01 2.184603211812368073e+01
1.592336433057593013e+03 -2.008595367138691401e+01 2.177794523963138928e+01
1.590480508442649352e+03 -2.021315573280509170e+01 2.171033391709660521e+01
1.588630459707260798e+03 -2.033614353585326029e+01 2.164334163655784238e+01
1.586788448548199540e+03 -2.045439732698708823e+01 2.157710597393009522e+01
1.584956607699102278e+03 -2.056803078648128746e+01 2.151189324589172003e+01
1.583126430183796174e+03 -2.067766921038808903e+01 2.144774801492899385e+01
1.581298733687274989e+03 -2.078317752362025317e+01 2.138465214554923932e+01
1.579473156130792631e+03 -2.088370030368173502e+01 2.132259587175024151e+01
1.577653115456455680e+03 -2.097890829357121589e+01 2.126141229579763703e+01
1.575834682130599504e+03 -2.106796639223079382e+01 2.120106246625773139e+01
1.574025830095591573e+03 -2.115268339705431089e+01 2.114160037063538766e+01
1.572223517626027160e+03 -2.123359328711353911e+01 2.108296570419769722e+01
1.570427534416609205e+03 -2.131017809466130686e+01 2.102508789921107990e+01
1.568636507185615983e+03 -2.138306406709605767e+01 2.096792465772598035e+01
1.566848370434715662e+03 -2.145144359653104971e+01 2.091147386427858024e+01
1.565070088313661245e+03 -2.151668210920414737e+01 2.085564958957201043e+01
1.563292944888134571e+03 -2.157733757148774956e+01 2.080043808517173076e+01
1.561532348522918028e+03 -2.163173904813128345e+01 2.074584275782627429e+01
1.559771052692489093e+03 -2.168257662880692394e+01 2.069184716814142178e+01
1.558021586129956859e+03 -2.172981672853008206e+01 2.063844588336608510e+01
1.556278160300548507e+03 -2.177377533226208683e+01 2.058563552711339639e+01
1.554540605341256196e+03 -2.181449002622592914e+01 2.053345277624469745e+01
1.552808291966868410e+03 -2.185195726605253697e+01 2.048187986104756675e+01
1.551081934435889707e+03 -2.188646258840532610e+01 2.043094799235420922e+01
1.549368957720750132e+03 -2.191718277468398668e+01 2.038061916383755090e+01
1.547657140183439651e+03 -2.194336097878027303e+01 2.033090944492915852e+01
1.545953873737346612e+03 -2.196612679040867988e+01 2.028190388264526334e+01
1.544252279782573623e+03 -2.198590080958491910e+01 2.023351730002335458e+01
1.542562346724228519e+03 -2.200323428690519378e+01 2.018575855226503180e+01
1.540875036798138126e+03 -2.201759861247653660e+01 2.013865135341360357e+01
1.539193098975192925e+03 -2.202982103226941035e+01 2.009214488809017851e+01
1.537519210266493701e+03 -2.203970763987995696e+01 2.004629233618294393e+01
1.535849195164579214e+03 -2.204773148488247259e+01 2.000108217290492973e+01
1.534182018864986958e+03 -2.205169226738198773e+01 1.995653095864270199e+01
1.532516937985467848e+03 -2.205225669102845032e+01 1.991273839010655422e+01
1.530851499138625286e+03 -2.205052241520748879e+01 1.986967558165120096e+01
1.529188005865430796e+03 -2.204653159889533853e+01 1.982728245758839236e+01
1.527528684611616200e+03 -2.204103710686642614e+01 1.978554293382865126e+01
1.525871052734452178e+03 -2.203385695075251860e+01 1.974454129723958928e+01
1.524212623406359853e+03 -2.202536694557627683e+01 1.970431174893328219e+01
1.522555387857136111e+03 -2.201538487228043195e+01 1.966487374637673469e+01
1.520901257765763148e+03 -2.200479946435727285e+01 1.962628634300175179e+01
1.519238852399163306e+03 -2.199093414899345333e+01 1.958885518539684512e+01
1.517580276200097614e+03 -2.197597762986936232e+01 1.955243233003859160e+01
1.515918387147510430e+03 -2.196082280782688656e+01 1.951692795312175477e+01
1.514254795056575858e+03 -2.194549511335588576e+01 1.948244398224023044e+01
1.512589929043327174e+03 -2.192983672495147118e+01 1.944888507603211991e+01
1.510920625129989730e+03 -2.191405693344437111e+01 1.941631351753912327e+01
1.509244351754342006e+03 -2.189804340465777344e+01 1.938482385942816677e+01
1.507569766410678767e+03 -2.188238761530741172e+01 1.935443335611391547e+01
1.505883785811992766e+03 -2.186657088342055744e+01 1.932525639453599098e+01
1.504183972637861871e+03 -2.185017434320270624e+01 1.929749630934892579e+01
1.502481609060560459e+03 -2.183444397988891339e+01 1.927084676554359532e+01
1.500770626836730344e+03 -2.181928496290669628e+01 1.924528876114075260e+01
1.499057831043603073e+03 -2.180456842756516878e+01 1.922080129129659198e+01
1.497339295084195328e+03 -2.179022644230615313e+01 1.919733795543175958e+01
1.495615781963714653e+03 -2.177607801931755205e+01 1.917479478057827080e+01
1.493892055999205013e+03 -2.176217752337370115e+01 1.915319819888312836e+01
1.492165198053272206e+03 -2.174831563033967896e+01 1.913257432278672354e+01
1.490425984715747290e+03 -2.173307190027695412e+01 1.911324697783482307e+01
1.488684520545251871e+03 -2.171783886345831860e+01 1.909486461839224702e+01
1.486942916150737119e+03 -2.170249410975264581e+01 1.907725692203246481e+01
1.485199147964899794e+03 -2.168704296985652391e+01 1.906047920201758572e+01
1.483448858653957586e+03 -2.167140779425242414e+01 1.904443810212934096e+01
1.481698561434764770e+03 -2.165548891186294611e+01 1.902913917399936494e+01
1.479947321019421679e+03 -2.163924871659859761e+01 1.901454166080852204e+01
1.478193188623432889e+03 -2.162260421147840361e+01 1.900059034400080193e+01
1.476439390923530709e+03 -2.160500325266063371e+01 1.898766820747927753e+01
1.474670693191231067e+03 -2.158650354289530426e+01 1.897564403193551996e+01
1.472897259712859750e+03 -2.156775816019924363e+01 1.896423663290645933e+01
1.471130827574919294e+03 -2.154879508465007376e+01 1.895346946952169276e+01
1.469362091301903547e+03 -2.152966903133506094e+01 1.894333064809172384e+01
1.467596189044283619e+03 -2.151040264947533132e+01 1.893375138735780894e+01
1.465831005604344455e+03 -2.149112479651405749e+01 1.892472428342908586e+01
1.464066751244482930e+03 -2.147179574874033037e+01 1.891628960574350771e+01
1.462305849926171504e+03 -2.145243573041986807e+01 1.890845298435619526e+01
1.460531149697129877e+03 -2.143269513199065557e+01 1.890172389446090762e+01
1.458761219894808846e+03 -2.141307671670388046e+01 1.889547477417540478e+01
1.456993656418494311e+03 -2.139358347929963600e+01 1.888973542173676634e+01
1.455225753263161778e+03 -2.137434146119531064e+01 1.888446588211388999e+01
1.453463288649322749e+03 -2.135533541704936411e+01 1.887963019519401442e+01
1.451695701167600419e+03 -2.133666910848705811e+01 1.887524965877302563e+01
1.449933943250750872e+03 -2.131850355710905376e+01 1.887127266967810968e+01
1.448172749834415299e+03 -2.130093910781148736e+01 1.886771613550602922e+01
1.446408774634051269e+03 -2.128410022753706698e+01 1.886498155456241577e+01
1.444638319910600558e+03 -2.126823647013267760e+01 1.886290175045969875e+01
1.442873023834410560e+03 -2.125347072299488005e+01 1.886121354955522378e+01
1.441112645626725907e+03 -2.123995483271487927e+01 1.885990777658292927e+01
1.439352830923121246e+03 -2.122775539059396266e+01 1.885897888776876030e+01
1.437593052026205669e+03 -2.121706063567189915e+01 1.885837549758105069e+01
1.435837163651892524e+03 -2.120800609736333442e+01 1.885805669203949009e+01
1.434084726495635095e+03 -2.120072214248724052e+01 1.885809450097790574e+01
1.432333566837223088e+03 -2.119555682009808351e+01 1.885855843249539987e+01
1.430583246516544477e+03 -2.119304922976515115e+01 1.885986247315860709e+01
1.428829428326907873e+03 -2.119298919406795179e+01 1.886145301048482636e+01
1.427083254306796107e+03 -2.119562241048991069e+01 1.886325863645594936e+01
1.425341215898986775e+03 -2.120110189323128935e+01 1.886535730569541158e+01
1.423607469426590114e+03 -2.120930807371690463e+01 1.886771955310900140e+01
1.421880486415337373e+03 -2.122012421109170788e+01 1.887032351840047184e+01
1.420158703258444802e+03 -2.123330927837539051e+01 1.887320062055396264e+01
1.418440522830011105e+03 -2.124870915324763843e+01 1.887635389163196464e+01
1.416725291952116095e+03 -2.126682000778634674e+01 1.888017685418333258e+01
1.415009553180892681e+03 -2.128712773439750094e+01 1.888442678904726790e+01
1.413301629385200613e+03 -2.130923964583848473e+01 1.888894787622871263e+01
1.411596520517295403e+03 -2.133295649139570216e+01 1.889369409819503431e+01
1.409890748804615669e+03 -2.135814725131912084e+01 1.889870040913332971e+01
1.408187573818879400e+03 -2.138467977671004761e+01 1.890392792966638424e+01
1.406491135577244222e+03 -2.141242004139052213e+01 1.890944050860417747e+01
1.404796086421804148e+03 -2.144123550997423067e+01 1.891510001401597663e+01
1.403103591996024988e+03 -2.147153845386650417e+01 1.892121868787097583e+01
1.401410020881167384e+03 -2.150377047386400520e+01 1.892794462597101557e+01
1.399719125159506120e+03 -2.153695484746385347e+01 1.893486438443217068e+01
1.398029036757350468e+03 -2.157097865645291179e+01 1.894202284167161920e+01
1.396341653426419271e+03 -2.160571183823266495e+01 1.894935711806264322e+01
1.394660497792625620e+03 -2.164107616871741158e+01 1.895683619408523768e+01
1.392978136485867935e+03 -2.167700556681717927e+01 1.896453881495055072e+01
1.391301850279597829e+03 -2.171344791311701172e+01 1.897241682737377388e+01
1.389627978652043112e+03 -2.175036808784695452e+01 1.898042337021844617e+01
1.387947480926758999e+03 -2.178925803180676724e+01 1.898895236022934085e+01
1.386271828282652450e+03 -2.182885078585599814e+01 1.899770542916856542e+01
1.384600163994098693e+03 -2.186886506397291541e+01 1.900654419003979356e+01
1.382930584697659469e+03 -2.190928183638589033e+01 1.901545293622674748e+01
1.381261192319254633e+03 -2.195010820508765548e+01 1.902438718626776648e+01
1.379595244737767189e+03 -2.199135476595106908e+01 1.903338074051121609e+01
1.377934899573392613e+03 -2.203299891271744926e+01 1.904238076446839401e+01
1.376278285721266229e+03 -2.207501320410116818e+01 1.905137538468181191e+01
1.374614313918069001e+03 -2.211821296094067790e+01 1.906051181303053710e+01
1.372962630210726729e+03 -2.216299401334487840e+01 1.906976228944790819e+01
1.371311268411438732e+03 -2.220816081851378598e+01 1.907895654551792930e+01
1.369668487471399430e+03 -2.225372492481641373e+01 1.908802397037717213e+01
1.368034805198379672e+03 -2.229970848585463372e+01 1.909686908393075200e+01
1.366403146003512120e+03 -2.234610204224694030e+01 1.910553440882684484e+01
1.364777406190551574e+03 -2.239291281748849372e+01 1.911400926433405090e+01
1.363165935121491884e+03 -2.244014912978991205e+01 1.912215233518301716e+01
1.361562307938787399e+03 -2.248792836033491227e+01 1.913004705326513388e+01
1.359960516704836209e+03 -2.253835503341980129e+01 1.913783316432547466e+01
1.358370562466364390e+03 -2.258951536329293219e+01 1.914526523464004981e+01
1.356790955183804499e+03 -2.264122261614704357e+01 1.915222065443521160e+01
1.355223619673902476e+03 -2.269356952763150659e+01 1.915869003717942221e+01
1.353668347430090307e+03 -2.274655431099392899e+01 1.916464186368838796e+01
1.352124079134568547e+03 -2.280019918744353902e+01 1.917002153151857158e+01
1.350592975639372753e+03 -2.285449422481602255e+01 1.917472366316063770e+01
1.349079042209917134e+03 -2.290950532874120782e+01 1.917892984023446346e+01
1.347580243076612305e+03 -2.296632887194760997e+01 1.918264375897307517e+01
1.346086004602772846e+03 -2.302488468606679461e+01 1.918595378721254718e+01
1.344603613838230331e+03 -2.308386581838432861e+01 1.918876924654252036e+01
1.343133778968763409e+03 -2.314331279895624149e+01 1.919116382176966695e+01
1.341671294051840277e+03 -2.320323995841246756e+01 1.919320966621641844e+01
1.340223169528636390e+03 -2.326356554195606918e+01 1.919488003334189585e+01
1.338779232509299163e+03 -2.332428378204431851e+01 1.919621470725268608e+01
1.337342883486636765e+03 -2.338535580877889331e+01 1.919724892996179477e+01
1.335916418811651965e+03 -2.344696301402549210e+01 1.919802828389705240e+01
1.334496755393930698e+03 -2.351111636292678142e+01 1.919858086175200995e+01
1.333077560884966715e+03 -2.357552264168833034e+01 1.919886905004045019e+01
1.331669997042618206e+03 -2.364036276217105836e+01 1.919890553303100589e+01
1.330262739647106855e+03 -2.370545991077885972e+01 1.919873997588939574e+01
1.328860976797225931e+03 -2.377082270505166406e+01 1.919835986477380985e+01
1.327463413483142403e+03 -2.383631237724632967e+01 1.919781099547626724e+01
1.326068954796543267e+03 -2.390186170585302605e+01 1.919710484408300744e+01
1.324679297817786846e+03 -2.396749591847647309e+01 1.919621755381490047e+01
1.323296377514033566e+03 -2.403441660486300790e+01 1.919522471226601468e+01
1.321924253965887829e+03 -2.410201803726373626e+01 1.919408984700254805e+01
1.320551960265450134e+03 -2.416945685016239054e+01 1.919283843300614834e+01
1.319180475767883991e+03 -2.423667052538631594e+01 1.919147053263275637e+01
1.317817701484540066e+03 -2.430360376932650013e+01 1.918995707808707252e+01
1.316456696991145463e+03 -2.437026028409376721e+01 1.918827523640287325e+01
1.315098671304843720e+03 -2.443663061958549321e+01 1.918647881659089194e+01
1.313741595950099963e+03 -2.450267996733991183e+01 1.918455924584063155e+01
1.312389593771060163e+03 -2.456877787778928379e+01 1.918235743591425546e+01
1.311044995583404670e+03 -2.463602372747427793e+01 1.917991489478842482e+01
1.309702502825513648e+03 -2.470271671894770904e+01 1.917720355768469531e+01
